ProductId,ratingCount,ratingAvg,pants,jeans,shirt,t-shirt,jacket,coat,hoodies,sweatshirts,blazer,sneaker,boot,oxford,blouseClean,skirtClean,tie
2890,3,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2891,7,4.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2892,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2893,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2894,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2895,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2896,5,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2897,7,4.142857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2898,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2899,3,4.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2900,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2901,105,3.895238095238095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2902,2,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2903,6,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2904,14,3.7857142857142856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2905,17,4.294117647058823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2906,15,4.066666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2907,2,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2908,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2909,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2910,14,4.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2911,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2912,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2913,5,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2914,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2915,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2916,13,4.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2917,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2918,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2919,4,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2920,2,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2921,4,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2922,3,3.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2923,5,3.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2924,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2925,4,4.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2926,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2927,2,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2928,2,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2929,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2930,4,4.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2931,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2932,3,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2933,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2934,2,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2935,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2936,3,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2937,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2938,6,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2939,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2940,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2941,2,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2942,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2943,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2944,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2945,2,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2946,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2947,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2948,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2949,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2950,3,3.6666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2951,15,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2953,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2954,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2955,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,3,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2957,5,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2958,2,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2959,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2960,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2961,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2962,2,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2963,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2964,5,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2965,3,4.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2966,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2967,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2968,2,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2969,3,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2970,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2971,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2972,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2973,2,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2974,20,4.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2976,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2977,15,4.266666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2978,2,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2979,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2980,18,4.555555555555555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2981,1,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2982,4,4.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2983,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2984,16,4.1875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2985,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2986,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2987,3,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2988,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2989,8,4.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2990,4,4.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2991,326,4.44478527607362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2992,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,7,4.285714285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2994,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,9,4.222222222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2996,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2997,51,4.588235294117647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2998,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2999,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000,4,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3001,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3003,5,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3004,3,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3005,2,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3006,11,4.545454545454546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3007,3,2.6666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3008,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3009,707,4.618104667609618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3010,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3011,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3012,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3013,22,4.227272727272728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3014,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,14,4.357142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3016,4,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3017,6,4.333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3018,2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3019,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3020,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3021,6,4.833333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3022,2,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3023,4,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3024,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,4,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3026,9,3.2222222222222223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3027,6,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3028,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3029,2,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3030,2,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3031,23,4.652173913043479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3032,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3034,6,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3035,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3036,8,4.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3037,10,4.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3038,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3039,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,135,3.414814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3041,5,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3042,2,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3043,3,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3044,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3045,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3046,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3047,2,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3048,2,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3049,4,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3050,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3051,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3052,5,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3053,6,3.1666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3054,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3055,7,3.4285714285714284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3056,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3057,7,4.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3058,176,4.3352272727272725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3059,13,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3060,2,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3061,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3062,2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3063,2,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3064,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3065,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3066,363,3.8595041322314048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3067,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3068,2,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3069,18,4.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3070,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3071,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3072,5,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3073,2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3074,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3075,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3076,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3077,5,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3078,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3079,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3080,3,4.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3081,15,4.133333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3082,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3083,6,4.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3084,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3085,79,3.3797468354430378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3086,5,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,7,4.285714285714286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3088,4,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3089,4,4.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3090,64,4.578125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3091,11,4.363636363636363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3092,28,4.607142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3093,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3094,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3095,4,4.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3096,1050,4.260952380952381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3097,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3098,3,4.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3100,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3101,3,3.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3102,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3103,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3104,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3105,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3108,3,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3109,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3110,22,4.636363636363637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3111,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3112,7,4.571428571428571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3113,2,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3114,3,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3115,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3116,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,159,4.19496855345912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3119,16,4.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3120,102,4.490196078431373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3121,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,7,2.2857142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,2,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3124,38,3.5526315789473686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3125,2,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3126,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3127,4,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3128,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3129,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3130,4,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3131,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3132,20,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3133,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3134,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3135,46,3.5869565217391304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,39,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,50,4.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3138,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3139,2,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3140,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3141,94,4.425531914893617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3142,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3143,35,4.457142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3144,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3145,4,4.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3146,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3147,2,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3148,405,4.37037037037037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3149,84,4.559523809523809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3150,181,4.386740331491713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3151,1006,4.004970178926441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,2,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3153,2,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3154,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3155,4,4.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3156,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3157,3,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3158,15,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3159,7,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3160,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3161,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3162,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3163,3,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3164,4,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3165,6,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3166,5,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3167,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3168,22,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3169,9,4.666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3170,28,3.928571428571429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3171,21,3.4761904761904763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3172,39,4.384615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3173,123,4.447154471544716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3174,1,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3175,111,4.396396396396397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3176,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3177,2,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3178,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3179,1,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3180,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3181,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3182,6,4.166666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3183,1,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3184,10,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3185,2,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3186,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3187,10,4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3188,5,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3189,2,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3190,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3191,4,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3192,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3193,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3194,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3195,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3196,6,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3197,10,3.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3198,2,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3199,32,4.46875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3200,7,3.571428571428572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3201,3,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3202,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3203,5,3.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3204,2,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3205,8,4.875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3206,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3207,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3208,2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3209,4,2.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3210,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3211,2,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3212,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3213,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3214,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3215,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3216,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3217,2,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3218,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3219,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3220,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3221,3,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3222,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3223,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3224,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3225,23,4.652173913043479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3226,5,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3227,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3228,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,5,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3230,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3231,2,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3232,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3233,2,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3234,19,4.2105263157894735,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3235,5,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3236,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
